amplitude,period,wave
65,52,"[0, 8, 16, 23, 30, 37, 43, 49, 53, 58, 61, 63, 65, 65, 65, 63, 61, 58, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -58, -61, -63, -65, -65, -65, -63, -61, -58, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 58, 61, 63, 65, 65, 65, 63, 61, 58, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -58, -61, -63, -65, -65, -65, -63, -61, -58, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 58, 61, 63, 65, 65, 65, 63, 61, 58, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -58, -61, -63, -65, -65, -65, -63, -61, -58, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 58, 61, 63, 65, 65, 65, 63, 61, 58, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -58, -61, -63, -65, -65, -65, -63, -61, -58, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 58, 61, 63, 65, 65, 65, 63, 61, 58, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -58, -61, -63, -65, -65, -65, -63, -61, -58, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 58, 61, 63, 65, 65, 65, 63, 61, 58, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -58, -61, -63, -65, -65]"
56,67,"[0, 5, 10, 16, 21, 25, 30, 34, 38, 42, 45, 48, 51, 53, 54, 55, 56, 56, 56, 55, 53, 52, 49, 47, 44, 40, 36, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -36, -40, -44, -47, -49, -52, -53, -55, -56, -56, -56, -55, -54, -53, -51, -48, -45, -42, -38, -34, -30, -25, -21, -16, -10, -5, 0, 5, 10, 16, 21, 25, 30, 34, 38, 42, 45, 48, 51, 53, 54, 55, 56, 56, 56, 55, 53, 52, 49, 47, 44, 40, 36, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -36, -40, -44, -47, -49, -52, -53, -55, -56, -56, -56, -55, -54, -53, -51, -48, -45, -42, -38, -34, -30, -25, -21, -16, -10, -5, 0, 5, 10, 16, 21, 25, 30, 34, 38, 42, 45, 48, 51, 53, 54, 55, 56, 56, 56, 55, 53, 52, 49, 47, 44, 40, 36, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -36, -40, -44, -47, -49, -52, -53, -55, -56, -56, -56, -55, -54, -53, -51, -48, -45, -42, -38, -34, -30, -25, -21, -16, -10, -5, 0, 5, 10, 16, 21, 25, 30, 34, 38, 42, 45, 48, 51, 53, 54, 55, 56, 56, 56, 55, 53, 52, 49, 47, 44, 40, 36, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -36, -40, -44, -47, -49, -52, -53, -55, -56, -56, -56, -55, -54, -53, -51, -48, -45, -42, -38, -34, -30, -25, -21, -16, -10, -5, 0, 5, 10, 16, 21, 25, 30, 34, 38, 42, 45, 48, 51, 53, 54, 55, 56, 56, 56, 55, 53, 52, 49, 47, 44, 40, 36, 32, 28, 23, 18, 13]"
78,47,"[0, 10, 21, 30, 40, 48, 56, 63, 68, 73, 76, 78, 78, 77, 74, 71, 66, 60, 52, 44, 35, 26, 16, 5, -5, -16, -26, -35, -44, -52, -60, -66, -71, -74, -77, -78, -78, -76, -73, -68, -63, -56, -48, -40, -30, -21, -10, 0, 10, 21, 30, 40, 48, 56, 63, 68, 73, 76, 78, 78, 77, 74, 71, 66, 60, 52, 44, 35, 26, 16, 5, -5, -16, -26, -35, -44, -52, -60, -66, -71, -74, -77, -78, -78, -76, -73, -68, -63, -56, -48, -40, -30, -21, -10, 0, 10, 21, 30, 40, 48, 56, 63, 68, 73, 76, 78, 78, 77, 74, 71, 66, 60, 52, 44, 35, 26, 16, 5, -5, -16, -26, -35, -44, -52, -60, -66, -71, -74, -77, -78, -78, -76, -73, -68, -63, -56, -48, -40, -30, -21, -10, 0, 10, 21, 30, 40, 48, 56, 63, 68, 73, 76, 78, 78, 77, 74, 71, 66, 60, 52, 44, 35, 26, 16, 5, -5, -16, -26, -35, -44, -52, -60, -66, -71, -74, -77, -78, -78, -76, -73, -68, -63, -56, -48, -40, -30, -21, -10, 0, 10, 21, 30, 40, 48, 56, 63, 68, 73, 76, 78, 78, 77, 74, 71, 66, 60, 52, 44, 35, 26, 16, 5, -5, -16, -26, -35, -44, -52, -60, -66, -71, -74, -77, -78, -78, -76, -73, -68, -63, -56, -48, -40, -30, -21, -10, 0, 10, 21, 30, 40, 48, 56, 63, 68, 73, 76, 78, 78, 77, 74, 71, 66, 60, 52, 44, 35, 26, 16, 5, -5, -16, -26, -35, -44, -52, -60, -66, -71, -74, -77, -78, -78, -76, -73, -68, -63, -56, -48, -40, -30, -21, -10, 0, 10, 21, 30, 40, 48, 56, 63, 68, 73, 76, 78, 78, 77, 74, 71, 66, 60]"
73,76,"[0, 6, 12, 18, 24, 29, 35, 40, 45, 49, 54, 58, 61, 64, 67, 69, 71, 72, 73, 73, 73, 72, 71, 69, 67, 64, 61, 58, 54, 49, 45, 40, 35, 29, 24, 18, 12, 6, 0, -6, -12, -18, -24, -29, -35, -40, -45, -49, -54, -58, -61, -64, -67, -69, -71, -72, -73, -73, -73, -72, -71, -69, -67, -64, -61, -58, -54, -49, -45, -40, -35, -29, -24, -18, -12, -6, 0, 6, 12, 18, 24, 29, 35, 40, 45, 49, 54, 58, 61, 64, 67, 69, 71, 72, 73, 73, 73, 72, 71, 69, 67, 64, 61, 58, 54, 49, 45, 40, 35, 29, 24, 18, 12, 6, 0, -6, -12, -18, -24, -29, -35, -40, -45, -49, -54, -58, -61, -64, -67, -69, -71, -72, -73, -73, -73, -72, -71, -69, -67, -64, -61, -58, -54, -49, -45, -40, -35, -29, -24, -18, -12, -6, 0, 6, 12, 18, 24, 29, 35, 40, 45, 49, 54, 58, 61, 64, 67, 69, 71, 72, 73, 73, 73, 72, 71, 69, 67, 64, 61, 58, 54, 49, 45, 40, 35, 29, 24, 18, 12, 6, 0, -6, -12, -18, -24, -29, -35, -40, -45, -49, -54, -58, -61, -64, -67, -69, -71, -72, -73, -73, -73, -72, -71, -69, -67, -64, -61, -58, -54, -49, -45, -40, -35, -29, -24, -18, -12, -6, 0, 6, 12, 18, 24, 29, 35, 40, 45, 49, 54, 58, 61, 64, 67, 69, 71, 72, 73, 73, 73, 72, 71, 69, 67, 64, 61, 58, 54, 49, 45, 40, 35, 29, 24, 18, 12, 6, 0, -6, -12, -18, -24, -29, -35, -40, -45, -49, -54, -58, -61, -64, -67, -69, -71, -72, -73, -73, -73, -72, -71, -69, -67, -64, -61, -58, -54, -49, -45, -40, -35, -29]"
68,41,"[0, 10, 21, 30, 39, 47, 54, 60, 64, 67, 68, 68, 66, 62, 57, 51, 43, 35, 25, 15, 5, -5, -15, -25, -35, -43, -51, -57, -62, -66, -68, -68, -67, -64, -60, -54, -47, -39, -30, -21, -10, 0, 10, 21, 30, 39, 47, 54, 60, 64, 67, 68, 68, 66, 62, 57, 51, 43, 35, 25, 15, 5, -5, -15, -25, -35, -43, -51, -57, -62, -66, -68, -68, -67, -64, -60, -54, -47, -39, -30, -21, -10, 0, 10, 21, 30, 39, 47, 54, 60, 64, 67, 68, 68, 66, 62, 57, 51, 43, 35, 25, 15, 5, -5, -15, -25, -35, -43, -51, -57, -62, -66, -68, -68, -67, -64, -60, -54, -47, -39, -30, -21, -10, 0, 10, 21, 30, 39, 47, 54, 60, 64, 67, 68, 68, 66, 62, 57, 51, 43, 35, 25, 15, 5, -5, -15, -25, -35, -43, -51, -57, -62, -66, -68, -68, -67, -64, -60, -54, -47, -39, -30, -21, -10, 0, 10, 21, 30, 39, 47, 54, 60, 64, 67, 68, 68, 66, 62, 57, 51, 43, 35, 25, 15, 5, -5, -15, -25, -35, -43, -51, -57, -62, -66, -68, -68, -67, -64, -60, -54, -47, -39, -30, -21, -10, 0, 10, 21, 30, 39, 47, 54, 60, 64, 67, 68, 68, 66, 62, 57, 51, 43, 35, 25, 15, 5, -5, -15, -25, -35, -43, -51, -57, -62, -66, -68, -68, -67, -64, -60, -54, -47, -39, -30, -21, -10, 0, 10, 21, 30, 39, 47, 54, 60, 64, 67, 68, 68, 66, 62, 57, 51, 43, 35, 25, 15, 5, -5, -15, -25, -35, -43, -51, -57, -62, -66, -68, -68, -67, -64, -60, -54, -47, -39, -30, -21, -10, 0, 10, 21, 30, 39, 47, 54, 60, 64, 67, 68, 68, 66]"
44,51,"[0, 5, 11, 16, 21, 25, 30, 33, 37, 39, 41, 43, 44, 44, 43, 42, 41, 38, 35, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -35, -38, -41, -42, -43, -44, -44, -43, -41, -39, -37, -33, -30, -25, -21, -16, -11, -5, 0, 5, 11, 16, 21, 25, 30, 33, 37, 39, 41, 43, 44, 44, 43, 42, 41, 38, 35, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -35, -38, -41, -42, -43, -44, -44, -43, -41, -39, -37, -33, -30, -25, -21, -16, -11, -5, 0, 5, 11, 16, 21, 25, 30, 33, 37, 39, 41, 43, 44, 44, 43, 42, 41, 38, 35, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -35, -38, -41, -42, -43, -44, -44, -43, -41, -39, -37, -33, -30, -25, -21, -16, -11, -5, 0, 5, 11, 16, 21, 25, 30, 33, 37, 39, 41, 43, 44, 44, 43, 42, 41, 38, 35, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -35, -38, -41, -42, -43, -44, -44, -43, -41, -39, -37, -33, -30, -25, -21, -16, -11, -5, 0, 5, 11, 16, 21, 25, 30, 33, 37, 39, 41, 43, 44, 44, 43, 42, 41, 38, 35, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -35, -38, -41, -42, -43, -44, -44, -43, -41, -39, -37, -33, -30, -25, -21, -16, -11, -5, 0, 5, 11, 16, 21, 25, 30, 33, 37, 39, 41, 43, 44, 44, 43, 42, 41, 38, 35, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -35, -38, -41, -42, -43, -44, -44, -43, -41, -39, -37, -33]"
66,73,"[0, 6, 11, 17, 22, 28, 33, 37, 42, 46, 50, 54, 57, 59, 62, 63, 65, 66, 66, 66, 65, 64, 63, 61, 58, 55, 52, 48, 44, 40, 35, 30, 25, 20, 14, 8, 3, -3, -8, -14, -20, -25, -30, -35, -40, -44, -48, -52, -55, -58, -61, -63, -64, -65, -66, -66, -66, -65, -63, -62, -59, -57, -54, -50, -46, -42, -37, -33, -28, -22, -17, -11, -6, 0, 6, 11, 17, 22, 28, 33, 37, 42, 46, 50, 54, 57, 59, 62, 63, 65, 66, 66, 66, 65, 64, 63, 61, 58, 55, 52, 48, 44, 40, 35, 30, 25, 20, 14, 8, 3, -3, -8, -14, -20, -25, -30, -35, -40, -44, -48, -52, -55, -58, -61, -63, -64, -65, -66, -66, -66, -65, -63, -62, -59, -57, -54, -50, -46, -42, -37, -33, -28, -22, -17, -11, -6, 0, 6, 11, 17, 22, 28, 33, 37, 42, 46, 50, 54, 57, 59, 62, 63, 65, 66, 66, 66, 65, 64, 63, 61, 58, 55, 52, 48, 44, 40, 35, 30, 25, 20, 14, 8, 3, -3, -8, -14, -20, -25, -30, -35, -40, -44, -48, -52, -55, -58, -61, -63, -64, -65, -66, -66, -66, -65, -63, -62, -59, -57, -54, -50, -46, -42, -37, -33, -28, -22, -17, -11, -6, 0, 6, 11, 17, 22, 28, 33, 37, 42, 46, 50, 54, 57, 59, 62, 63, 65, 66, 66, 66, 65, 64, 63, 61, 58, 55, 52, 48, 44, 40, 35, 30, 25, 20, 14, 8, 3, -3, -8, -14, -20, -25, -30, -35, -40, -44, -48, -52, -55, -58, -61, -63, -64, -65, -66, -66, -66, -65, -63, -62, -59, -57, -54, -50, -46, -42, -37, -33, -28, -22, -17, -11, -6, 0, 6, 11, 17, 22, 28, 33, 37]"
61,41,"[0, 9, 18, 27, 35, 42, 49, 54, 57, 60, 61, 61, 59, 56, 51, 46, 39, 31, 23, 14, 5, -5, -14, -23, -31, -39, -46, -51, -56, -59, -61, -61, -60, -57, -54, -49, -42, -35, -27, -18, -9, 0, 9, 18, 27, 35, 42, 49, 54, 57, 60, 61, 61, 59, 56, 51, 46, 39, 31, 23, 14, 5, -5, -14, -23, -31, -39, -46, -51, -56, -59, -61, -61, -60, -57, -54, -49, -42, -35, -27, -18, -9, 0, 9, 18, 27, 35, 42, 49, 54, 57, 60, 61, 61, 59, 56, 51, 46, 39, 31, 23, 14, 5, -5, -14, -23, -31, -39, -46, -51, -56, -59, -61, -61, -60, -57, -54, -49, -42, -35, -27, -18, -9, 0, 9, 18, 27, 35, 42, 49, 54, 57, 60, 61, 61, 59, 56, 51, 46, 39, 31, 23, 14, 5, -5, -14, -23, -31, -39, -46, -51, -56, -59, -61, -61, -60, -57, -54, -49, -42, -35, -27, -18, -9, 0, 9, 18, 27, 35, 42, 49, 54, 57, 60, 61, 61, 59, 56, 51, 46, 39, 31, 23, 14, 5, -5, -14, -23, -31, -39, -46, -51, -56, -59, -61, -61, -60, -57, -54, -49, -42, -35, -27, -18, -9, 0, 9, 18, 27, 35, 42, 49, 54, 57, 60, 61, 61, 59, 56, 51, 46, 39, 31, 23, 14, 5, -5, -14, -23, -31, -39, -46, -51, -56, -59, -61, -61, -60, -57, -54, -49, -42, -35, -27, -18, -9, 0, 9, 18, 27, 35, 42, 49, 54, 57, 60, 61, 61, 59, 56, 51, 46, 39, 31, 23, 14, 5, -5, -14, -23, -31, -39, -46, -51, -56, -59, -61, -61, -60, -57, -54, -49, -42, -35, -27, -18, -9, 0, 9, 18, 27, 35, 42, 49, 54, 57, 60, 61, 61, 59]"
21,46,"[0, 3, 6, 8, 11, 13, 15, 17, 19, 20, 21, 21, 21, 21, 20, 19, 17, 15, 13, 11, 8, 6, 3, 0, -3, -6, -8, -11, -13, -15, -17, -19, -20, -21, -21, -21, -21, -20, -19, -17, -15, -13, -11, -8, -6, -3, 0, 3, 6, 8, 11, 13, 15, 17, 19, 20, 21, 21, 21, 21, 20, 19, 17, 15, 13, 11, 8, 6, 3, 0, -3, -6, -8, -11, -13, -15, -17, -19, -20, -21, -21, -21, -21, -20, -19, -17, -15, -13, -11, -8, -6, -3, 0, 3, 6, 8, 11, 13, 15, 17, 19, 20, 21, 21, 21, 21, 20, 19, 17, 15, 13, 11, 8, 6, 3, 0, -3, -6, -8, -11, -13, -15, -17, -19, -20, -21, -21, -21, -21, -20, -19, -17, -15, -13, -11, -8, -6, -3, 0, 3, 6, 8, 11, 13, 15, 17, 19, 20, 21, 21, 21, 21, 20, 19, 17, 15, 13, 11, 8, 6, 3, 0, -3, -6, -8, -11, -13, -15, -17, -19, -20, -21, -21, -21, -21, -20, -19, -17, -15, -13, -11, -8, -6, -3, 0, 3, 6, 8, 11, 13, 15, 17, 19, 20, 21, 21, 21, 21, 20, 19, 17, 15, 13, 11, 8, 6, 3, 0, -3, -6, -8, -11, -13, -15, -17, -19, -20, -21, -21, -21, -21, -20, -19, -17, -15, -13, -11, -8, -6, -3, 0, 3, 6, 8, 11, 13, 15, 17, 19, 20, 21, 21, 21, 21, 20, 19, 17, 15, 13, 11, 8, 6, 3, 0, -3, -6, -8, -11, -13, -15, -17, -19, -20, -21, -21, -21, -21, -20, -19, -17, -15, -13, -11, -8, -6, -3, 0, 3, 6, 8, 11, 13, 15, 17, 19, 20, 21, 21, 21, 21, 20, 19, 17, 15, 13, 11, 8, 6, 3, 0]"
75,87,"[0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 50, 54, 57, 61, 64, 66, 69, 71, 72, 74, 74, 75, 75, 75, 74, 73, 71, 70, 67, 65, 62, 59, 55, 52, 48, 43, 39, 34, 29, 24, 19, 13, 8, 3, -3, -8, -13, -19, -24, -29, -34, -39, -43, -48, -52, -55, -59, -62, -65, -67, -70, -71, -73, -74, -75, -75, -75, -74, -74, -72, -71, -69, -66, -64, -61, -57, -54, -50, -45, -41, -36, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 50, 54, 57, 61, 64, 66, 69, 71, 72, 74, 74, 75, 75, 75, 74, 73, 71, 70, 67, 65, 62, 59, 55, 52, 48, 43, 39, 34, 29, 24, 19, 13, 8, 3, -3, -8, -13, -19, -24, -29, -34, -39, -43, -48, -52, -55, -59, -62, -65, -67, -70, -71, -73, -74, -75, -75, -75, -74, -74, -72, -71, -69, -66, -64, -61, -57, -54, -50, -45, -41, -36, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 50, 54, 57, 61, 64, 66, 69, 71, 72, 74, 74, 75, 75, 75, 74, 73, 71, 70, 67, 65, 62, 59, 55, 52, 48, 43, 39, 34, 29, 24, 19, 13, 8, 3, -3, -8, -13, -19, -24, -29, -34, -39, -43, -48, -52, -55, -59, -62, -65, -67, -70, -71, -73, -74, -75, -75, -75, -74, -74, -72, -71, -69, -66, -64, -61, -57, -54, -50, -45, -41, -36, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 50, 54, 57, 61, 64, 66, 69, 71, 72, 74, 74, 75, 75, 75, 74, 73, 71, 70, 67, 65, 62, 59, 55, 52, 48, 43, 39, 34, 29]"
63,50,"[0, 8, 16, 23, 30, 37, 43, 49, 53, 57, 60, 62, 63, 63, 62, 60, 57, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -57, -60, -62, -63, -63, -62, -60, -57, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 57, 60, 62, 63, 63, 62, 60, 57, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -57, -60, -62, -63, -63, -62, -60, -57, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 57, 60, 62, 63, 63, 62, 60, 57, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -57, -60, -62, -63, -63, -62, -60, -57, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 57, 60, 62, 63, 63, 62, 60, 57, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -57, -60, -62, -63, -63, -62, -60, -57, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 57, 60, 62, 63, 63, 62, 60, 57, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -57, -60, -62, -63, -63, -62, -60, -57, -53, -49, -43, -37, -30, -23, -16, -8, 0, 8, 16, 23, 30, 37, 43, 49, 53, 57, 60, 62, 63, 63, 62, 60, 57, 53, 49, 43, 37, 30, 23, 16, 8, 0, -8, -16, -23, -30, -37, -43, -49, -53, -57, -60, -62, -63, -63, -62, -60, -57, -53, -49, -43, -37, -30, -23, -16, -8]"
21,49,"[0, 3, 5, 8, 10, 13, 15, 16, 18, 19, 20, 21, 21, 21, 20, 20, 19, 17, 16, 14, 11, 9, 7, 4, 1, -1, -4, -7, -9, -11, -14, -16, -17, -19, -20, -20, -21, -21, -21, -20, -19, -18, -16, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 16, 18, 19, 20, 21, 21, 21, 20, 20, 19, 17, 16, 14, 11, 9, 7, 4, 1, -1, -4, -7, -9, -11, -14, -16, -17, -19, -20, -20, -21, -21, -21, -20, -19, -18, -16, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 16, 18, 19, 20, 21, 21, 21, 20, 20, 19, 17, 16, 14, 11, 9, 7, 4, 1, -1, -4, -7, -9, -11, -14, -16, -17, -19, -20, -20, -21, -21, -21, -20, -19, -18, -16, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 16, 18, 19, 20, 21, 21, 21, 20, 20, 19, 17, 16, 14, 11, 9, 7, 4, 1, -1, -4, -7, -9, -11, -14, -16, -17, -19, -20, -20, -21, -21, -21, -20, -19, -18, -16, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 16, 18, 19, 20, 21, 21, 21, 20, 20, 19, 17, 16, 14, 11, 9, 7, 4, 1, -1, -4, -7, -9, -11, -14, -16, -17, -19, -20, -20, -21, -21, -21, -20, -19, -18, -16, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 16, 18, 19, 20, 21, 21, 21, 20, 20, 19, 17, 16, 14, 11, 9, 7, 4, 1, -1, -4, -7, -9, -11, -14, -16, -17, -19, -20, -20, -21, -21, -21, -20, -19, -18, -16, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13]"
38,77,"[0, 3, 6, 9, 12, 15, 18, 21, 23, 25, 28, 30, 32, 33, 35, 36, 37, 37, 38, 38, 38, 38, 37, 36, 35, 34, 32, 31, 29, 27, 24, 22, 19, 16, 14, 11, 8, 5, 2, -2, -5, -8, -11, -14, -16, -19, -22, -24, -27, -29, -31, -32, -34, -35, -36, -37, -38, -38, -38, -38, -37, -37, -36, -35, -33, -32, -30, -28, -25, -23, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 23, 25, 28, 30, 32, 33, 35, 36, 37, 37, 38, 38, 38, 38, 37, 36, 35, 34, 32, 31, 29, 27, 24, 22, 19, 16, 14, 11, 8, 5, 2, -2, -5, -8, -11, -14, -16, -19, -22, -24, -27, -29, -31, -32, -34, -35, -36, -37, -38, -38, -38, -38, -37, -37, -36, -35, -33, -32, -30, -28, -25, -23, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 23, 25, 28, 30, 32, 33, 35, 36, 37, 37, 38, 38, 38, 38, 37, 36, 35, 34, 32, 31, 29, 27, 24, 22, 19, 16, 14, 11, 8, 5, 2, -2, -5, -8, -11, -14, -16, -19, -22, -24, -27, -29, -31, -32, -34, -35, -36, -37, -38, -38, -38, -38, -37, -37, -36, -35, -33, -32, -30, -28, -25, -23, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 23, 25, 28, 30, 32, 33, 35, 36, 37, 37, 38, 38, 38, 38, 37, 36, 35, 34, 32, 31, 29, 27, 24, 22, 19, 16, 14, 11, 8, 5, 2, -2, -5, -8, -11, -14, -16, -19, -22, -24, -27, -29, -31, -32, -34, -35, -36, -37, -38, -38, -38, -38, -37, -37, -36, -35, -33, -32, -30, -28, -25]"
38,93,"[0, 3, 5, 8, 10, 13, 15, 17, 20, 22, 24, 26, 28, 29, 31, 32, 34, 35, 36, 36, 37, 38, 38, 38, 38, 38, 37, 37, 36, 35, 34, 33, 32, 30, 28, 27, 25, 23, 21, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -21, -23, -25, -27, -28, -30, -32, -33, -34, -35, -36, -37, -37, -38, -38, -38, -38, -38, -37, -36, -36, -35, -34, -32, -31, -29, -28, -26, -24, -22, -20, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 20, 22, 24, 26, 28, 29, 31, 32, 34, 35, 36, 36, 37, 38, 38, 38, 38, 38, 37, 37, 36, 35, 34, 33, 32, 30, 28, 27, 25, 23, 21, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -21, -23, -25, -27, -28, -30, -32, -33, -34, -35, -36, -37, -37, -38, -38, -38, -38, -38, -37, -36, -36, -35, -34, -32, -31, -29, -28, -26, -24, -22, -20, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 20, 22, 24, 26, 28, 29, 31, 32, 34, 35, 36, 36, 37, 38, 38, 38, 38, 38, 37, 37, 36, 35, 34, 33, 32, 30, 28, 27, 25, 23, 21, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -21, -23, -25, -27, -28, -30, -32, -33, -34, -35, -36, -37, -37, -38, -38, -38, -38, -38, -37, -36, -36, -35, -34, -32, -31, -29, -28, -26, -24, -22, -20, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 20, 22, 24, 26, 28, 29, 31, 32, 34, 35, 36, 36, 37]"
47,74,"[0, 4, 8, 12, 16, 19, 23, 26, 30, 33, 35, 38, 40, 42, 44, 45, 46, 47, 47, 47, 47, 46, 45, 44, 42, 40, 38, 35, 33, 30, 26, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -26, -30, -33, -35, -38, -40, -42, -44, -45, -46, -47, -47, -47, -47, -46, -45, -44, -42, -40, -38, -35, -33, -30, -26, -23, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 23, 26, 30, 33, 35, 38, 40, 42, 44, 45, 46, 47, 47, 47, 47, 46, 45, 44, 42, 40, 38, 35, 33, 30, 26, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -26, -30, -33, -35, -38, -40, -42, -44, -45, -46, -47, -47, -47, -47, -46, -45, -44, -42, -40, -38, -35, -33, -30, -26, -23, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 23, 26, 30, 33, 35, 38, 40, 42, 44, 45, 46, 47, 47, 47, 47, 46, 45, 44, 42, 40, 38, 35, 33, 30, 26, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -26, -30, -33, -35, -38, -40, -42, -44, -45, -46, -47, -47, -47, -47, -46, -45, -44, -42, -40, -38, -35, -33, -30, -26, -23, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 23, 26, 30, 33, 35, 38, 40, 42, 44, 45, 46, 47, 47, 47, 47, 46, 45, 44, 42, 40, 38, 35, 33, 30, 26, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -26, -30, -33, -35, -38, -40, -42, -44, -45, -46, -47, -47, -47, -47, -46, -45, -44, -42, -40, -38, -35, -33, -30, -26, -23, -19, -16, -12, -8, -4, 0, 4, 8, 12]"
